Unnamed: 0,season,first_name,last_name,position,origin,originNIL,destination,destinationNIL,transfer_date,rating,stars,eligibility,Total Support_x,Ticket Sales_x,Contributions_x,Conf_x,School_x,Total Support_y,Ticket Sales_y,Contributions_y,Conf_y,School_y,Total Support,Ticket Sales,Contributions,Conf,School
4020,2022,Ira,Henry III,IOL,Florida State,"$10,034,191",Memphis, CHECK FOR NAME ,2021-12-02T19:14:00.000Z,,3,Immediate,"61,053,203","18,773,797","42,279,406",ACC,Florida State,"61,053,203","18,773,797","42,279,406",ACC,Florida State,"16,031,952","10,253,609","5,778,343",American,Memphis
4021,2022,Tommi,Hill,CB,Arizona State,"$5,689,877",Nebraska, CHECK FOR NAME ,2021-12-08T18:47:00.000Z,0.9,4,Immediate,"34,620,152","14,144,182","20,475,970",Big 12,Arizona State,"34,620,152","14,144,182","20,475,970",Big 12,Arizona State,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska
4022,2022,Jahmar,Brown,LB,South Carolina,"$9,554,700",Coastal Carolina, CHECK FOR NAME ,2021-12-06T22:40:00.000Z,,3,Immediate,"58,135,731","24,301,862","33,833,869",SEC,South Carolina,"58,135,731","24,301,862","33,833,869",SEC,South Carolina,"2,237,128","1,306,549","930,579",Sun Belt,Coastal Carolina
4023,2022,Cade,Briggs,IOL,New Mexico,"$1,776,472",Texas Tech, CHECK FOR NAME ,2021-11-29T23:18:00.000Z,0.85,3,Immediate,"10,808,972","4,510,754","6,298,218",MW,New Mexico,"10,808,972","4,510,754","6,298,218",MW,New Mexico,"42,507,539","13,560,519","28,947,020",Big 12,Texas Tech
4024,2022,Patrick,Jenkins,DL,TCU,,Tulane, CHECK FOR NAME ,2021-12-15T20:53:00.000Z,0.87,3,Immediate,,,,,,,,,,,,,,American,Tulane
4025,2022,Shaun,Shivers,ATH,Auburn,"$11,588,953",Indiana, CHECK FOR NAME ,2021-11-30T15:04:00.000Z,0.9,4,Immediate,"70,513,179","34,140,396","36,372,783",SEC,Auburn,"70,513,179","34,140,396","36,372,783",SEC,Auburn,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana
4026,2022,Joshua,Moore,WR,Texas,"$22,272,474",none, none ,2021-11-08T20:49:00.000Z,0.85,3,Immediate,"135,517,239","57,543,166","77,974,073",SEC,Texas,"135,517,239","57,543,166","77,974,073",SEC,Texas,,,,,
4027,2022,Jordan,Banks,EDGE,Arizona State,"$5,689,877",Northwestern State, CHECK FOR NAME ,2021-12-06T17:35:00.000Z,0.87,3,Immediate,"34,620,152","14,144,182","20,475,970",Big 12,Arizona State,"34,620,152","14,144,182","20,475,970",Big 12,Arizona State,,,,,
4028,2022,Davion,Ervin-Poindexter,RB,Indiana,"$13,631,160",Western Kentucky, CHECK FOR NAME ,2021-12-13T14:00:00.000Z,,0,Immediate,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana,"5,296,863","2,281,717","3,015,146",CUSA,Western Kentucky
4029,2022,Ta'Quan,Roberson,QB,Penn State,"$13,793,489",Connecticut, CHECK FOR NAME ,2021-12-13T14:00:00.000Z,0.85,3,Immediate,"83,926,716","44,678,657","39,248,059",Big Ten,Penn State,"83,926,716","44,678,657","39,248,059",Big Ten,Penn State,,,,,
4030,2022,Keontez,Lewis,WR,UCLA,"$5,919,423",Wisconsin, CHECK FOR NAME ,2021-12-13T01:37:00.000Z,0.86,3,Immediate,"36,016,831","17,494,361","18,522,470",Big Ten,UCLA,"36,016,831","17,494,361","18,522,470",Big Ten,UCLA,"54,653,602","38,117,093","16,536,509",Big Ten,Wisconsin
4031,2022,Jackson,Bratton,LB,Alabama,"$15,995,406",UAB, CHECK FOR NAME ,2021-11-29T14:58:00.000Z,0.85,3,Immediate,"97,324,316","44,211,016","53,113,300",SEC,Alabama,"97,324,316","44,211,016","53,113,300",SEC,Alabama,,,,,
4032,2022,Deion,Smith,WR,LSU,"$20,137,141",none, none ,2021-12-08T23:07:00.000Z,0.91,4,Immediate,"122,524,769","46,594,942","75,929,827",SEC,LSU,"122,524,769","46,594,942","75,929,827",SEC,LSU,,,,,
4033,2022,Ray,Thornton,S,Clemson,"$15,258,374",South Florida, CHECK FOR NAME ,2021-12-02T18:23:00.000Z,0.84,3,Immediate,"92,839,831","31,980,356","60,859,475",ACC,Clemson,"92,839,831","31,980,356","60,859,475",ACC,Clemson,"13,604,611","6,485,854","7,118,757",American,South Florida
4034,2022,James,Wright,S,Kansas,"$7,427,957",Iowa Western C.C., CHECK FOR NAME ,2021-12-08T15:55:00.000Z,,0,Immediate,"45,195,526","17,933,864","27,261,662",Big 12,Kansas,"45,195,526","17,933,864","27,261,662",Big 12,Kansas,,,,,
4035,2022,Monte,Williams,IOL,UT San Antonio,,Tyler J.C. , CHECK FOR NAME ,2021-12-08T00:01:00.000Z,,0,Immediate,,,,,,,,,,,,,,,
4036,2022,Tru,Thompson,DL,Florida State,"$10,034,191",Jackson State, CHECK FOR NAME ,2021-12-07T17:48:00.000Z,,3,Immediate,"61,053,203","18,773,797","42,279,406",ACC,Florida State,"61,053,203","18,773,797","42,279,406",ACC,Florida State,,,,,
4037,2022,Marquez,Bell,WR,Cincinnati,"$3,984,845",Old Dominion, CHECK FOR NAME ,2021-12-06T16:11:00.000Z,,3,Immediate,"24,245,856","9,631,998","14,613,858",Big 12,Cincinnati,"24,245,856","9,631,998","14,613,858",Big 12,Cincinnati,"14,538,249","2,493,640","12,044,609",Sun Belt,Old Dominion
4038,2022,Marques,Caldwell,S,Texas,"$22,272,474",Navarro College, CHECK FOR NAME ,2021-12-06T15:14:00.000Z,0.81,3,Immediate,"135,517,239","57,543,166","77,974,073",SEC,Texas,"135,517,239","57,543,166","77,974,073",SEC,Texas,,,,,
4039,2022,Rourke,Freeburg,LB,Arizona,"$6,414,683",Toledo, CHECK FOR NAME ,2021-12-15T22:50:00.000Z,,2,Immediate,"39,030,243","19,164,426","19,865,817",Big 12,Arizona,"39,030,243","19,164,426","19,865,817",Big 12,Arizona,"5,647,912","1,933,429","3,714,483",MAC,Toledo
4040,2022,Khris,Bogle,EDGE,Florida,"$15,802,237",Michigan State, CHECK FOR NAME ,2021-12-01T21:26:00.000Z,0.9,4,Immediate,"96,148,974","34,784,702","61,364,272",SEC,Florida,"96,148,974","34,784,702","61,364,272",SEC,Florida,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State
4041,2022,Daniel,Parker,TE,Missouri,"$7,146,859",Oklahoma, CHECK FOR NAME ,2021-11-29T14:03:00.000Z,0.86,3,Immediate,"43,485,183","13,929,479","29,555,704",SEC,Missouri,"43,485,183","13,929,479","29,555,704",SEC,Missouri,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma
4042,2022,Landon,Morris,WR,Syracuse,,Utah, CHECK FOR NAME ,2021-12-13T18:04:00.000Z,0.86,3,Immediate,,,,,,,,,,,"44,130,809","15,286,819","28,843,990",Big 12,Utah
4043,2022,Branden,Jennings,LB,Kansas State,"$7,121,436",UCF, CHECK FOR NAME ,2022-04-11T22:17:00.000Z,,4,Immediate,"43,330,498","15,221,310","28,109,188",Big 12,Kansas State,"43,330,498","15,221,310","28,109,188",Big 12,Kansas State,,,,,
4044,2023,Joshua,Farmer,DL,Florida State,"$10,034,191",none, none ,2023-04-27T17:23:00.000Z,,3,Immediate,"61,053,203","18,773,797","42,279,406",ACC,Florida State,"61,053,203","18,773,797","42,279,406",ACC,Florida State,,,,,
4045,2023,A'Jon,Vivens,RB,Colorado State,"$2,586,300",none, none ,2022-10-31T21:23:00.000Z,,3,Immediate,"15,736,383","4,742,234","10,994,149",MW,Colorado State,"15,736,383","4,742,234","10,994,149",MW,Colorado State,,,,,
4046,2023,Jamar,Rucks,DL,Appalachian State,"$1,925,394",Kennesaw State, CHECK FOR NAME ,2022-12-05T11:46:00.000Z,,3,Immediate,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State,,,,,
4047,2023,Nate,Jefferson,WR,Florida International,"$229,930",none, none ,2023-07-06T22:31:00.000Z,,3,Immediate,"1,399,013","774,837","624,176",CUSA,Florida International,"1,399,013","774,837","624,176",CUSA,Florida International,,,,,
4048,2023,Aaron,Bedgood,WR,Coastal Carolina,"$367,676",none, none ,2023-07-06T18:38:00.000Z,,2,Immediate,"2,237,128","1,306,549","930,579",Sun Belt,Coastal Carolina,"2,237,128","1,306,549","930,579",Sun Belt,Coastal Carolina,,,,,
4049,2023,Elijah,Bean,WR,Baylor,,none, none ,2023-07-06T13:32:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4050,2023,Jamil,Burroughs,DL,Alabama,"$15,995,406",none, none ,2023-06-30T15:39:00.000Z,,4,Immediate,"97,324,316","44,211,016","53,113,300",SEC,Alabama,"97,324,316","44,211,016","53,113,300",SEC,Alabama,,,,,
4051,2023,Aaryn,Parks,OT,Oklahoma,"$14,817,595",Oklahoma, CHECK FOR NAME ,2023-06-28T19:50:00.000Z,,4,Immediate,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma
4052,2023,Rufus,Harvey,WR,Mississippi State,,none, none ,2023-06-15T19:48:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4053,2023,John,Dunmore,WR,Oregon State,"$3,163,423",none, none ,2023-06-13T19:49:00.000Z,,4,Immediate,"19,247,899","9,447,886","9,800,013",Pac-12,Oregon State,"19,247,899","9,447,886","9,800,013",Pac-12,Oregon State,,,,,
4054,2023,Jeffrey,Weimer,WR,UNLV,,none, none ,2023-06-25T21:00:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4055,2023,Michael,Mack,CB,Air Force,,none, none ,2023-06-19T12:16:00.000Z,,2,PendingAppeal,,,,MW,Air Force,,,,MW,Air Force,,,,,
4056,2023,Patrick,Hisatake,LB,California,"$3,932,903",Hawai'i, CHECK FOR NAME ,2022-12-14T00:57:00.000Z,,3,Immediate,"23,929,814","8,073,384","15,856,430",ACC,California,"23,929,814","8,073,384","15,856,430",ACC,California,,,,,
4057,2023,Antwaun,Powell,EDGE,Florida,"$15,802,237",Virginia Tech, CHECK FOR NAME ,2023-04-25T16:19:00.000Z,0.86,3,Immediate,"96,148,974","34,784,702","61,364,272",SEC,Florida,"96,148,974","34,784,702","61,364,272",SEC,Florida,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech
4058,2023,Lawrence,Johnson,DL,Purdue,"$5,510,579",Auburn, CHECK FOR NAME ,2022-12-21T13:23:00.000Z,0.87,3,Immediate,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,"70,513,179","34,140,396","36,372,783",SEC,Auburn
4059,2023,Kheagian,Heckaman,QB,New Mexico State,"$680,038",none, none ,2023-04-26T15:24:00.000Z,,2,Immediate,"4,137,703","1,465,012","2,672,691",CUSA,New Mexico State,"4,137,703","1,465,012","2,672,691",CUSA,New Mexico State,,,,,
4060,2023,Tyler,Knaak,OT,Utah,"$7,252,969",Nebraska, CHECK FOR NAME ,2023-04-27T19:55:00.000Z,0.84,3,Immediate,"44,130,809","15,286,819","28,843,990",Big 12,Utah,"44,130,809","15,286,819","28,843,990",Big 12,Utah,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska
4061,2023,Daveren,Rayner,LB,Northern Illinois,"$506,195",Kentucky, CHECK FOR NAME ,2023-04-28T17:37:00.000Z,0.87,3,Immediate,"3,079,952","495,563","2,584,389",MAC,Northern Illinois,"3,079,952","495,563","2,584,389",MAC,Northern Illinois,"68,476,390","40,538,111","27,938,279",SEC,Kentucky
4062,2023,Latrell,McCutchin,CB,USC,,Houston, CHECK FOR NAME ,2023-06-14T14:23:00.000Z,,4,Immediate,,,,,,,,,,,"12,767,342","5,191,579","7,575,763",Big 12,Houston
4063,2023,Joseph,Bruno,RB,Delaware,,none, none ,2023-05-16T02:55:00.000Z,,2,Immediate,,,,,,,,,,,,,,,
4064,2023,Tyreke,Johnson,CB,Nebraska,"$7,973,918",none, none ,2022-12-01T06:00:00.000Z,,5,Immediate,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,,,,,
4065,2023,Michael,Lynn,IOL,Nebraska,"$7,973,918",none, none ,2022-12-01T06:00:00.000Z,,3,Immediate,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,,,,,
4066,2023,Jake,Seibert,K,Ohio State,"$20,253,400",Northern Illinois, CHECK FOR NAME ,2023-04-17T19:31:00.000Z,,3,Immediate,"123,232,149","59,649,921","63,582,228",Big Ten,Ohio State,"123,232,149","59,649,921","63,582,228",Big Ten,Ohio State,"3,079,952","495,563","2,584,389",MAC,Northern Illinois
4067,2023,Tre,Siggers,RB,SMU,,Incarnate Word, CHECK FOR NAME ,2023-01-09T16:59:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4068,2023,Kameron,Pedescleaux,CB,Louisiana,,Tulane, CHECK FOR NAME ,2023-05-10T15:23:00.000Z,0.88,3,Immediate,,,,,,,,,,,,,,American,Tulane
4069,2023,Jerrod,Gentry,CB,Tennessee,"$11,602,164",none, none ,2023-05-03T14:08:00.000Z,,2,Immediate,"70,593,563","35,110,289","35,483,274",SEC,Tennessee,"70,593,563","35,110,289","35,483,274",SEC,Tennessee,,,,,
4070,2023,Derrick,LeBlanc,DL,Oklahoma,"$14,817,595",UCF, CHECK FOR NAME ,2023-06-13T04:27:00.000Z,0.9,4,PendingAppeal,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,,,,,
4071,2023,A.J.,Hampton,CB,Northwestern,,Tulane, CHECK FOR NAME ,2022-12-05T22:51:00.000Z,0.86,3,Immediate,,,,,,,,,,,,,,American,Tulane
4072,2023,Travis,Geiger,DL,Coastal Carolina,"$367,676",none, none ,2022-11-17T16:28:00.000Z,,3,Immediate,"2,237,128","1,306,549","930,579",Sun Belt,Coastal Carolina,"2,237,128","1,306,549","930,579",Sun Belt,Coastal Carolina,,,,,
4073,2023,Jordan,Lolohea,EDGE,Washington,"$9,406,794",none, none ,2022-08-23T16:47:00.000Z,,3,Immediate,"57,235,798","29,198,790","28,037,008",Big Ten,Washington,"57,235,798","29,198,790","28,037,008",Big Ten,Washington,,,,,
4074,2023,Anthony,Wilson,S,Georgia Southern,"$844,462",West Virginia, CHECK FOR NAME ,2023-04-11T19:13:00.000Z,0.87,3,Immediate,"5,138,145","1,999,550","3,138,595",Sun Belt,Georgia Southern,"5,138,145","1,999,550","3,138,595",Sun Belt,Georgia Southern,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia
4075,2023,Benjamin,Perry,S,Louisville,"$9,443,439",none, none ,2022-12-07T23:38:00.000Z,,4,Immediate,"57,458,760","27,045,669","30,413,091",ACC,Louisville,"57,458,760","27,045,669","30,413,091",ACC,Louisville,,,,,
4076,2023,Johnny,Pergine,LB,Temple,,Robert Morris, CHECK FOR NAME ,2023-04-21T16:05:00.000Z,,2,Immediate,,,,American,Temple,,,,American,Temple,,,,,
4077,2023,Jaren,Lewis,QB,Kansas State,"$7,121,436",Kent State, CHECK FOR NAME ,2022-12-05T16:00:00.000Z,,3,Immediate,"43,330,498","15,221,310","28,109,188",Big 12,Kansas State,"43,330,498","15,221,310","28,109,188",Big 12,Kansas State,"974,748","313,217","661,531",MAC,Kent State
4078,2023,Jaylen,Henderson,QB,Fresno State,"$2,102,800",Texas A&M, CHECK FOR NAME ,2023-04-21T04:30:00.000Z,0.87,3,Immediate,"12,794,521","5,914,738","6,879,783",MW,Fresno State,"12,794,521","5,914,738","6,879,783",MW,Fresno State,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M
4079,2023,Joshua,Jackson Jr.,CB,USC,,none, none ,2023-04-14T22:05:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4080,2023,Kaleb,Brown,WR,Iowa,"$9,698,730",Iowa, CHECK FOR NAME ,2023-05-01T02:16:00.000Z,0.92,4,Immediate,"59,012,087","26,416,829","32,595,258",Big Ten,Iowa,"59,012,087","26,416,829","32,595,258",Big Ten,Iowa,"59,012,087","26,416,829","32,595,258",Big Ten,Iowa
4081,2023,Shamari,Simmons,CB,Austin Peay,,Arizona State, CHECK FOR NAME ,2022-12-05T16:26:00.000Z,0.88,3,Immediate,,,,,,,,,,,"34,620,152","14,144,182","20,475,970",Big 12,Arizona State
4082,2023,Peyton,Dunn,IOL,Louisiana Monroe,,Houston, CHECK FOR NAME ,2023-04-16T01:49:00.000Z,0.85,3,Immediate,,,,,,,,,,,"12,767,342","5,191,579","7,575,763",Big 12,Houston
4083,2023,Shawn,Bowman,TE,Maine,,Rutgers, CHECK FOR NAME ,2023-06-07T16:44:00.000Z,0.89,3,Immediate,,,,,,,,,,,"22,055,252","13,049,333","9,005,919",Big Ten,Rutgers
4084,2023,Joseph,Church,OT,Fresno State,"$2,102,800",none, none ,2023-04-18T05:00:00.000Z,,3,Immediate,"12,794,521","5,914,738","6,879,783",MW,Fresno State,"12,794,521","5,914,738","6,879,783",MW,Fresno State,,,,,
4085,2023,Damir,Abdullah,WR,Colorado State,"$2,586,300",none, none ,2023-04-27T15:40:00.000Z,,3,Immediate,"15,736,383","4,742,234","10,994,149",MW,Colorado State,"15,736,383","4,742,234","10,994,149",MW,Colorado State,,,,,
4086,2023,Josh,Moten,CB,Texas A&M,"$17,228,714",none, none ,2022-12-05T19:58:00.000Z,,4,Immediate,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,,,,,
4087,2023,Camdyn,Childers,WR,Purdue,"$5,510,579",none, none ,2022-12-21T18:33:00.000Z,,2,Immediate,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,,,,,
4088,2023,Ben,Ballard,QB,Texas,"$22,272,474",Florida Atlantic, CHECK FOR NAME ,2023-01-08T03:30:00.000Z,,2,Immediate,"135,517,239","57,543,166","77,974,073",SEC,Texas,"135,517,239","57,543,166","77,974,073",SEC,Texas,"7,960,674","1,112,409","6,848,265",American,Florida Atlantic
4089,2023,Davion,Hood,EDGE,East Tennessee State,,Temple, CHECK FOR NAME ,2023-04-20T18:16:00.000Z,,2,Immediate,,,,,,,,,,,,,,American,Temple
4090,2023,Joe,Perkins,S,Florida International,"$229,930",none, none ,2023-04-23T14:39:00.000Z,,3,Immediate,"1,399,013","774,837","624,176",CUSA,Florida International,"1,399,013","774,837","624,176",CUSA,Florida International,,,,,
4091,2023,Chayce,Chalmers,S,Virginia,"$12,780,300",none, none ,2022-12-05T21:06:00.000Z,,3,Immediate,"77,761,952","15,114,983","62,646,969",ACC,Virginia,"77,761,952","15,114,983","62,646,969",ACC,Virginia,,,,,
4092,2023,Dre,Spriggs,WR,UT San Antonio,,UTEP, CHECK FOR NAME ,2023-01-13T21:14:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4093,2023,George,Udo,CB,BYU,,Cincinnati, CHECK FOR NAME ,2023-04-15T13:19:00.000Z,,3,Immediate,,,,,,,,,,,"24,245,856","9,631,998","14,613,858",Big 12,Cincinnati
4094,2023,Demetrius,Hill,S,Florida International,"$229,930",Illinois, CHECK FOR NAME ,2023-04-25T22:12:00.000Z,,3,Immediate,"1,399,013","774,837","624,176",CUSA,Florida International,"1,399,013","774,837","624,176",CUSA,Florida International,"56,656,994","15,693,517","40,963,477",Big Ten,Illinois
4095,2023,Nishad,Strother,IOL,East Carolina,"$2,887,971",Oregon, CHECK FOR NAME ,2023-04-29T13:49:00.000Z,,3,Immediate,"17,571,910","5,807,897","11,764,013",American,East Carolina,"17,571,910","5,807,897","11,764,013",American,East Carolina,"64,640,729","24,357,945","40,282,784",Big Ten,Oregon
4096,2023,Tarian,Lee Jr.,LB,Texas A&M,"$17,228,714",Georgia Southern, CHECK FOR NAME ,2022-12-06T18:03:00.000Z,,3,Immediate,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,"5,138,145","1,999,550","3,138,595",Sun Belt,Georgia Southern
4097,2023,Dez,Williams,WR,Wake Forest,,Stony Brook, CHECK FOR NAME ,2022-12-26T20:06:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4098,2023,TJ,McDaniel,RB,SMU,,Northern Arizona, CHECK FOR NAME ,2022-12-06T17:28:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4099,2023,Jalen,Klemm,OT,Kansas State,"$7,121,436",Washington, CHECK FOR NAME ,2023-06-07T21:18:00.000Z,,3,Immediate,"43,330,498","15,221,310","28,109,188",Big 12,Kansas State,"43,330,498","15,221,310","28,109,188",Big 12,Kansas State,"57,235,798","29,198,790","28,037,008",Big Ten,Washington
4100,2023,Ethan,Mort,OT,UCF,,none, none ,2023-04-20T21:56:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4101,2023,Noah,McKinney,OT,UNLV,,Oklahoma State, CHECK FOR NAME ,2022-12-05T22:38:00.000Z,0.86,3,Immediate,,,,,,,,,,,"32,482,697","12,882,021","19,600,676",Big 12,Oklahoma State
4102,2023,Corry,Thomas,CB,Eastern Michigan,,none, none ,2023-04-19T15:25:00.000Z,,2,Immediate,"3,952,951","771,271","3,181,680",MAC,Eastern Michigan,"3,952,951","771,271","3,181,680",MAC,Eastern Michigan,,,,,
4103,2023,Mikey,Keene,QB,UCF,,Fresno State, CHECK FOR NAME ,2022-12-04T23:39:00.000Z,0.89,3,Immediate,,,,,,,,,,,"12,794,521","5,914,738","6,879,783",MW,Fresno State
4104,2023,Kainoa,Sayre,RB,Air Force,,none, none ,2022-08-26T05:00:00.000Z,,0,Immediate,,,,MW,Air Force,,,,MW,Air Force,,,,,
4105,2023,Jamontez,Woods,RB,Troy,"$386,184",none, none ,2023-04-18T21:51:00.000Z,,3,Immediate,"2,349,746","778,536","1,571,210",Sun Belt,Troy,"2,349,746","778,536","1,571,210",Sun Belt,Troy,,,,,
4106,2023,Levani,Damuni,LB,Stanford,,Utah, CHECK FOR NAME ,2022-12-02T20:06:00.000Z,0.9,4,Immediate,,,,,,,,,,,"44,130,809","15,286,819","28,843,990",Big 12,Utah
4107,2023,Henry,Ikahihifo,DL,California,"$3,932,903",Nevada, CHECK FOR NAME ,2023-01-13T23:08:00.000Z,,2,Immediate,"23,929,814","8,073,384","15,856,430",ACC,California,"23,929,814","8,073,384","15,856,430",ACC,California,"12,172,431","7,325,678","4,846,753",MW,Nevada
4108,2023,Kody,Epps,WR,BYU,,none, none ,2023-05-01T02:15:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4109,2023,Chris,Irvin,QB,Washington State,"$3,216,991",none, none ,2022-08-26T20:32:00.000Z,,0,Immediate,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,,,,,
4110,2023,Charles,Brantley,CB,Michigan State,"$13,035,471",none, none ,2023-04-30T22:49:00.000Z,,3,Immediate,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State,,,,,
4111,2023,Joshua,Braun,OT,Florida,"$15,802,237",Arkansas, CHECK FOR NAME ,2022-11-11T15:50:00.000Z,0.88,3,Immediate,"96,148,974","34,784,702","61,364,272",SEC,Florida,"96,148,974","34,784,702","61,364,272",SEC,Florida,"70,239,900","48,073,959","22,165,941",SEC,Arkansas
4112,2023,Danny,Valenzuela,IOL,Arizona State,"$5,689,877",Texas State, CHECK FOR NAME ,2023-04-18T17:51:00.000Z,0.84,3,Immediate,"34,620,152","14,144,182","20,475,970",Big 12,Arizona State,"34,620,152","14,144,182","20,475,970",Big 12,Arizona State,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State
4113,2023,Tar'varish,Dawson,WR,Auburn,"$11,588,953",Colorado, CHECK FOR NAME ,2023-04-15T13:04:00.000Z,0.88,3,Immediate,"70,513,179","34,140,396","36,372,783",SEC,Auburn,"70,513,179","34,140,396","36,372,783",SEC,Auburn,"32,477,439","19,175,198","13,302,241",Big 12,Colorado
4114,2023,Chazz,Wallace,DL,Old Dominion,"$2,389,384",Colorado, CHECK FOR NAME ,2023-04-17T20:14:00.000Z,0.85,3,Immediate,"14,538,249","2,493,640","12,044,609",Sun Belt,Old Dominion,"14,538,249","2,493,640","12,044,609",Sun Belt,Old Dominion,"32,477,439","19,175,198","13,302,241",Big 12,Colorado
4115,2023,Romello,Watson,IOL,Grambling,,Tennessee State, CHECK FOR NAME ,2022-11-09T19:17:00.000Z,,0,Immediate,,,,,,,,,,,,,,,
4116,2023,Jaquayln,Crawford,WR,Arkansas,"$11,544,039",none, none ,2022-08-20T16:31:00.000Z,,4,Immediate,"70,239,900","48,073,959","22,165,941",SEC,Arkansas,"70,239,900","48,073,959","22,165,941",SEC,Arkansas,,,,,
4117,2023,Jaylen,Garth,OT,Texas,"$22,272,474",Houston, CHECK FOR NAME ,2022-08-23T17:26:00.000Z,0.86,3,Immediate,"135,517,239","57,543,166","77,974,073",SEC,Texas,"135,517,239","57,543,166","77,974,073",SEC,Texas,"12,767,342","5,191,579","7,575,763",Big 12,Houston
4118,2023,Marcus,Harris,WR,Kent State,"$160,201",none, none ,2022-12-05T14:29:00.000Z,,3,Immediate,"974,748","313,217","661,531",MAC,Kent State,"974,748","313,217","661,531",MAC,Kent State,,,,,
4119,2023,Jacob,Wahlberg,LB,Purdue,"$5,510,579",none, none ,2023-05-18T03:58:00.000Z,,3,Immediate,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,,,,,
4120,2023,Grant,DuBose,WR,Charlotte,,Charlotte, CHECK FOR NAME ,2022-11-22T18:03:00.000Z,0.89,3,Immediate,,,,,,,,,,,,,,,
4121,2023,Tobias,Braun,OT,Ole Miss,,none, none ,2022-12-06T17:40:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4122,2023,Deidrick,Stanley,CB,Middle Tennessee,,none, none ,2023-04-15T17:18:00.000Z,,2,Immediate,,,,,,,,,,,,,,,
4123,2023,Vincent,Gourley,K,Washington State,"$3,216,991",none, none ,2023-04-25T18:40:00.000Z,,2,Immediate,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,,,,,
4124,2023,Grant,Page,WR,Colorado,"$5,337,719",Utah State, CHECK FOR NAME ,2023-04-24T18:41:00.000Z,0.85,3,Immediate,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"9,198,542","2,718,827","6,479,715",MW,Utah State
4125,2023,Devon,Dorsey,WR,Miami (OH),,none, none ,2022-12-05T14:23:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4126,2023,Brent,Jackson,S,Bucknell,,none, none ,2022-11-21T14:46:00.000Z,,2,Immediate,,,,,,,,,,,,,,,
4127,2023,Antwan,Massie,CB,UAB,,none, none ,2022-08-24T18:56:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
4128,2023,Gage,Haskin,TE,SMU,,none, none ,2023-01-11T16:15:00.000Z,,0,Immediate,,,,,,,,,,,,,,,
