Player Id,Player College GSIS,Name,Unnamed: 7,Conf,Team,#,POS,S,OFF,OFF%,Run,Pass,RBLK,PBLK,OFF GRD,PASS GRD,REC GRD,RUSH GRD,PBLK GRD,RBLK GRD,KEY,PEN
184898,433983,Will Hammond,texas-tech-red-raiders,Big 12,TEXAS TECH,15,QB,2024,148,0.0002,9,69,70,0,62.6,61.4,60.0,58.6,,60.0,40,0-0
98550,326024,Adrian Medley,ucf-knights,Big 12,UCF,76,G,2024,815,0.0012,0,0,437,378,68.7,,,,74.3,66.2,144,3-2
99064,340839,Amari Kight,ucf-knights,Big 12,UCF,78,T,2024,815,0.0012,0,1,437,377,79.8,,59.5,,82.1,75.4,144,3-1
183851,0,Bredell Richardson,ucf-knights,Big 12,UCF,08,WR,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
158445,396569,Caden Kitler,ucf-knights,Big 12,UCF,52,C,2024,709,0.001,0,0,387,322,71.6,,,,78.4,67.9,136,2-0
124027,385958,Cameron Kinnie,ucf-knights,Big 12,UCF,55,G,2024,182,0.0003,0,0,92,90,64.5,,,,69.6,61.5,24,0-0
146734,361692,Chauncey Magwood,ucf-knights,Big 12,UCF,04,WR,2024,236,0.0003,0,122,113,1,56.8,,56.8,,62.1,54.7,10,0-0
158457,385986,Dwartney Wortham,ucf-knights,Big 12,UCF,87,WR,2024,6,0.0,0,3,3,0,55.1,,56.0,,,60.2,0,0-0
174360,415933,Dylan Rizk,ucf-knights,Big 12,UCF,10,QB,2024,257,0.0004,15,137,105,0,67.9,71.0,54.3,53.1,,60.3,83,2-0
190335,0,EJ Colson,ucf-knights,Big 12,UCF,12,QB,2024,40,0.0001,3,28,9,0,38.0,30.0,,62.0,,60.0,16,0-0
101618,328061,Evan Morris,ucf-knights,Big 12,UCF,44,TE,2024,265,0.0004,0,54,190,21,56.8,,45.3,,55.0,63.3,57,0-0
158453,396570,Grant Stevens,ucf-knights,Big 12,UCF,88,TE,2024,15,0.0,0,4,9,2,57.5,,57.0,,68.0,59.2,0,0-0
99223,349559,Ja'Varrius Johnson,ucf-knights,Big 12,UCF,09,WR,2024,292,0.0004,4,155,133,0,54.2,,52.7,61.5,,62.1,11,0-0
139059,352590,Jabari Brooks,ucf-knights,Big 12,UCF,62,G,2024,32,0.0,0,0,20,12,63.4,,,,80.8,61.3,4,0-0
157518,387005,Jacoby Jones,ucf-knights,Big 12,UCF,16,WR,2024,311,0.0004,0,135,176,0,78.7,,79.1,,,65.4,34,0-0
156344,385921,Jacurri Brown,ucf-knights,Big 12,UCF,11,QB,2024,205,0.0003,35,87,83,0,66.0,48.9,,78.2,,60.0,75,1-0
98553,337044,Jarrad Baker,ucf-knights,Big 12,UCF,19,WR,2024,191,0.0003,0,97,93,1,54.9,,53.0,,62.1,69.5,8,0-0
123760,348678,Johnny Richardson,ucf-knights,Big 12,UCF,00,HB,2024,91,0.0001,25,31,32,3,73.5,,76.1,68.2,74.8,59.1,32,0-0
99129,339667,KJ Jefferson,ucf-knights,Big 12,UCF,01,QB,2024,336,0.0005,38,137,161,0,70.8,64.9,,69.9,,60.2,96,0-0
150847,367674,Kameron Ingram,ucf-knights,Big 12,UCF,20,HB,2024,11,0.0,2,5,2,2,52.0,,55.3,54.1,71.8,56.8,1,0-0
145719,361986,Keegan Smith,ucf-knights,Big 12,UCF,77,G,2024,33,0.0,0,0,21,12,64.3,,,,80.8,62.3,6,0-0
174344,415924,Keyon Cox,ucf-knights,Big 12,UCF,59,T,2024,32,0.0,0,0,20,12,68.4,,,,80.2,64.6,4,0-0
123989,349249,Kobe Hudson,ucf-knights,Big 12,UCF,02,WR,2024,591,0.0009,0,294,297,0,75.2,,74.4,,,71.4,59,1-0
183847,428320,Kylan Fox,ucf-knights,Big 12,UCF,06,TE,2024,29,0.0,0,11,18,0,72.4,,64.8,,,75.9,6,0-0
130496,351296,Marcellus Marshall,ucf-knights,Big 12,UCF,72,G,2024,782,0.0011,0,0,425,357,60.2,,,,76.5,54.2,138,0-0
144232,372101,Myles Montgomery,ucf-knights,Big 12,UCF,22,HB,2024,137,0.0002,53,48,20,16,75.0,,61.1,76.0,25.4,79.8,39,0-0
123761,349113,Paul Rubelt,ucf-knights,Big 12,UCF,69,T,2024,815,0.0012,0,0,437,378,72.0,,,,78.8,65.5,161,1-1
129498,350419,Peny Boone,ucf-knights,Big 12,UCF,13,HB,2024,63,0.0001,35,14,10,4,79.5,,34.1,81.2,53.1,58.2,25,0-0
99622,349107,RJ Harvey,ucf-knights,Big 12,UCF,07,HB,2024,586,0.0008,235,209,70,72,85.1,74.3,61.4,89.5,19.1,58.0,174,0-0
176195,406311,Randy Pittman Jr.,ucf-knights,Big 12,UCF,05,TE,2024,747,0.0011,0,291,391,65,64.3,,66.3,,72.4,54.9,150,2-0
98811,328123,Trent Whittemore,ucf-knights,Big 12,UCF,80,WR,2024,443,0.0006,0,202,241,0,55.3,49.9,52.2,,,70.8,27,0-0
174355,426440,Tyree Patterson,ucf-knights,Big 12,UCF,15,WR,2024,5,0.0,0,3,2,0,55.0,,56.1,,,60.0,0,0-0
98513,348293,Wes Dorsey,ucf-knights,Big 12,UCF,73,T,2024,33,0.0,0,0,21,12,58.3,,,,79.8,54.4,5,0-0
158455,385984,Xavier Townsend,ucf-knights,Big 12,UCF,03,WR,2024,211,0.0003,12,85,114,0,63.1,,56.6,73.2,,66.8,18,0-0
158503,429030,Brandon Rose,utah-utes,Big 12,UTAH,08,QB,2024,84,0.0001,9,42,32,1,65.3,54.4,,77.3,62.2,60.3,24,0-0
84071,301269,Brant Kuithe,utah-utes,Big 12,UTAH,80,TE,2024,363,0.0005,8,209,133,13,74.7,,79.8,66.6,68.9,41.6,73,1-0
188299,429024,Caleb Lohner,utah-utes,Big 12,UTAH,84,TE,2024,56,0.0001,0,42,14,0,72.6,,70.9,,,67.3,9,0-0
176655,415618,Caleb Lomu,utah-utes,Big 12,UTAH,71,T,2024,772,0.0011,0,0,347,425,75.7,,,,75.9,70.2,121,1-0
77663,351713,Cameron Rising,utah-utes,Big 12,UTAH,07,QB,2024,137,0.0002,0,78,59,0,49.9,46.9,,64.9,,60.2,31,0-0
162467,389058,Carsen Ryan,utah-utes,Big 12,UTAH,85,TE,2024,310,0.0004,0,111,175,24,61.1,,58.3,,73.0,60.3,61,0-0
100584,351861,Charlie Vincent,utah-utes,Big 12,UTAH,26,HB,2024,69,0.0001,14,29,16,10,63.4,,54.0,63.8,23.7,88.9,18,0-0
146332,361665,Cole Becker,utah-utes,Big 12,UTAH,S36,K,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
131869,361847,Connor O'Toole,utah-utes,Big 12,UTAH,D81,ED,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
176666,429048,Daidren Zipperer,utah-utes,Big 12,UTAH,06,WR,2024,132,0.0002,0,81,51,0,61.9,,62.9,,,49.4,11,0-0
176648,421132,Dallen Bentley,utah-utes,Big 12,UTAH,88,TE,2024,376,0.0005,0,118,219,39,48.2,,40.0,,70.1,59.8,77,0-0
123029,350710,Damien Alford,utah-utes,Big 12,UTAH,09,WR,2024,11,0.0,0,10,1,0,34.6,27.6,54.4,,,60.0,1,0-0
176663,418145,Dijon Stanley,utah-utes,Big 12,UTAH,23,HB,2024,72,0.0001,22,41,8,1,61.1,,59.6,64.0,19.0,58.6,15,1-0
146243,383413,Dorian Singer,utah-utes,Big 12,UTAH,03,WR,2024,677,0.001,0,391,286,0,70.0,,70.9,,,53.7,67,0-0
73148,340252,Falcon Kaumatule,utah-utes,Big 12,UTAH,59,G,2024,161,0.0002,0,0,78,83,73.1,,,,71.7,72.8,28,0-0
183855,429001,Hunter Andrews,utah-utes,Big 12,UTAH,27,HB,2024,3,0.0,3,0,0,0,39.5,,,44.5,,,1,0-0
183872,429045,Isaac Wilson,utah-utes,Big 12,UTAH,11,QB,2024,488,0.0007,30,270,187,1,49.6,51.0,,49.4,62.2,60.2,133,0-0
146462,381475,JT Greep,utah-utes,Big 12,UTAH,S50,LS,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
101613,387024,Jack Bouwmeester,utah-utes,Big 12,UTAH,S34,P,2024,1,0.0,1,0,0,0,60.0,,,60.0,,,1,0-0
131859,351706,Jaren Kump,utah-utes,Big 12,UTAH,68,C,2024,773,0.0011,0,0,348,425,69.2,,,,71.1,65.9,151,3-0
158484,391441,Jaylon Glover,utah-utes,Big 12,UTAH,01,HB,2024,27,0.0,13,13,0,1,68.2,,54.7,68.9,67.7,,6,0-0
100526,325125,Johnny Maea,utah-utes,Big 12,UTAH,53,G,2024,40,0.0001,0,0,17,23,64.3,,,,47.7,65.6,7,0-0
158501,429029,Keith Olson,utah-utes,Big 12,UTAH,74,G,2024,87,0.0001,0,0,46,41,57.8,,,,55.1,56.9,23,0-0
146664,362211,Landen King,utah-utes,Big 12,UTAH,82,TE,2024,97,0.0001,0,61,35,1,57.7,,60.6,,69.5,43.7,13,1-0
158475,391431,Luca Caldarella,utah-utes,Big 12,UTAH,19,TE,2024,129,0.0002,0,46,83,0,58.0,,57.2,,,60.2,10,0-0
73931,426789,Luke Bottari,utah-utes,Big 12,UTAH,15,QB,2024,81,0.0001,7,37,37,0,58.7,61.2,,52.4,,60.2,20,1-0
100583,330349,Micah Bernard,utah-utes,Big 12,UTAH,02,HB,2024,564,0.0008,203,260,28,73,72.5,,54.6,78.1,25.1,61.9,149,1-1
146439,383389,Michael Mokofisi,utah-utes,Big 12,UTAH,52,G,2024,405,0.0006,0,0,190,215,63.9,,,,61.1,62.9,97,0-0
176656,429027,Mike Mitchell,utah-utes,Big 12,UTAH,21,HB,2024,91,0.0001,47,15,20,9,63.9,,64.2,65.3,43.5,48.2,29,0-0
100414,330362,Miki Suguturaga,utah-utes,Big 12,UTAH,83,TE,2024,134,0.0002,0,15,102,17,64.9,,48.7,,74.2,65.8,46,0-0
131870,380441,Money Parks,utah-utes,Big 12,UTAH,10,WR,2024,368,0.0005,1,225,142,0,60.8,,62.0,60.0,,51.0,34,1-0
100663,330256,Munir McClain,utah-utes,Big 12,UTAH,04,WR,2024,129,0.0002,0,79,49,1,50.4,,50.1,,61.0,57.5,9,0-0
97270,337576,Mycah Pittman,utah-utes,Big 12,UTAH,05,WR,2024,162,0.0002,0,116,46,0,50.8,56.9,52.9,,,38.5,11,1-0
188300,420123,Omar Shah,utah-utes,Big 12,UTAH,32,HB,2024,3,0.0,1,0,2,0,59.0,,,59.6,,60.0,0,0-0
188297,429018,Rayshawn Glover,utah-utes,Big 12,UTAH,17,WR,2024,3,0.0,0,3,0,0,57.7,,57.5,,,,0,0-0
60180,429026,Shintaro Mann,utah-utes,Big 12,UTAH,60,G,2024,4,0.0,0,0,4,0,56.0,,,,,56.5,1,0-0
174216,406501,Solatoa Moea'i,utah-utes,Big 12,UTAH,62,G,2024,276,0.0004,0,0,131,145,55.0,,,,60.7,53.3,58,1-0
174217,406457,Spencer Fano,utah-utes,Big 12,UTAH,55,T,2024,770,0.0011,0,1,345,424,92.8,,89.3,,79.4,93.4,157,3-1
171933,406464,Taeshaun Lyons,utah-utes,Big 12,UTAH,00,WR,2024,8,0.0,0,3,5,0,58.5,,59.7,,,56.0,1,0-0
131879,361858,Tanoa Togiai,utah-utes,Big 12,UTAH,73,G,2024,649,0.0009,0,0,290,359,79.8,,,,60.1,84.8,134,0-0
188305,429042,Zacharyus Williams,utah-utes,Big 12,UTAH,89,WR,2024,167,0.0002,3,88,76,0,64.8,,65.9,68.7,,53.9,18,3-1
146440,360669,Zereoue Williams,utah-utes,Big 12,UTAH,76,T,2024,19,0.0,0,0,15,4,80.4,,,,76.2,78.3,5,0-0
144791,368069,Aubrey Burks,west-virginia-mountaineers,Big 12,W VIRGINIA,D02,S,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
123409,361383,Austin Brinkman,west-virginia-mountaineers,Big 12,W VIRGINIA,S43,LS,2024,2,0.0,0,0,2,0,60.0,,,,,60.0,0,0-0
173173,406753,Ben Cutter,west-virginia-mountaineers,Big 12,W VIRGINIA,D15,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
99423,348297,Brandon Yates,west-virginia-mountaineers,Big 12,W VIRGINIA,50,C,2024,861,0.0012,0,0,423,438,74.1,,,,79.1,69.9,155,3-0
123414,368075,C.J. Cole,west-virginia-mountaineers,Big 12,W VIRGINIA,83,WR,2024,10,0.0,0,0,10,0,61.0,,,,,61.7,0,0-0
157372,386061,CJ Donaldson Jr.,west-virginia-mountaineers,Big 12,W VIRGINIA,04,HB,2024,511,0.0007,167,204,73,67,70.5,,60.7,75.1,38.1,49.6,124,1-1
155289,391722,Caden Biser,west-virginia-mountaineers,Big 12,W VIRGINIA,D36,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
173186,406772,Colin McBee,west-virginia-mountaineers,Big 12,W VIRGINIA,43,TE,2024,7,0.0,0,0,7,0,58.9,,,,,58.3,0,0-0
189933,441636,Diore Hubbard,west-virginia-mountaineers,Big 12,W VIRGINIA,20,HB,2024,3,0.0,1,0,0,2,53.7,,,59.7,10.4,,1,0-0
189920,447532,Dom Collins,west-virginia-mountaineers,Big 12,W VIRGINIA,85,WR,2024,1,0.0,0,1,0,0,59.0,,60.0,,,,0,0-0
123420,348241,Garrett Greene,west-virginia-mountaineers,Big 12,W VIRGINIA,06,QB,2024,771,0.0011,83,405,283,0,83.3,74.4,55.0,80.6,,60.0,268,0-0
144793,368323,Hammond Russell IV,west-virginia-mountaineers,Big 12,W VIRGINIA,D99,DI,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
173172,406748,Hudson Clement,west-virginia-mountaineers,Big 12,W VIRGINIA,03,WR,2024,702,0.001,0,364,338,0,75.5,,78.0,,,47.7,66,1-0
99678,325920,Ja'Quay Hubbard,west-virginia-mountaineers,Big 12,W VIRGINIA,66,G,2024,924,0.0013,0,0,445,479,62.3,,,,72.2,57.9,181,1-0
183882,428390,Jack Sammarco,west-virginia-mountaineers,Big 12,W VIRGINIA,88,TE,2024,96,0.0001,0,16,72,8,70.9,,51.6,,53.4,77.4,28,0-0
127787,361700,Jaden Bray,west-virginia-mountaineers,Big 12,W VIRGINIA,05,WR,2024,116,0.0002,1,54,61,0,58.9,,58.6,58.8,,65.5,8,0-0
173192,412667,Jahiem White,west-virginia-mountaineers,Big 12,W VIRGINIA,01,HB,2024,430,0.0006,152,173,67,38,70.2,,52.6,77.1,25.4,44.2,113,1-0
157361,393349,Jarel Williams,west-virginia-mountaineers,Big 12,W VIRGINIA,10,WR,2024,45,0.0001,0,19,26,0,59.6,,58.9,,,62.2,1,0-0
157350,393332,Jaylen Anderson,west-virginia-mountaineers,Big 12,W VIRGINIA,00,HB,2024,29,0.0,10,6,11,2,65.2,,71.4,62.2,37.9,69.4,11,0-0
173193,412668,Johnny Williams IV,west-virginia-mountaineers,Big 12,W VIRGINIA,60,T,2024,241,0.0003,0,0,114,127,76.6,,,,84.5,68.3,45,1-0
124036,349087,Justin Robinson,west-virginia-mountaineers,Big 12,W VIRGINIA,02,WR,2024,315,0.0005,0,178,137,0,67.7,,66.0,,,74.1,29,0-0
124114,349645,Kole Taylor,west-virginia-mountaineers,Big 12,W VIRGINIA,87,TE,2024,745,0.0011,0,376,337,32,63.8,,63.9,,33.7,64.1,141,1-0
157364,412660,Landen Livingston,west-virginia-mountaineers,Big 12,W VIRGINIA,67,C,2024,86,0.0001,0,0,40,46,53.6,,,,50.0,54.5,24,0-0
99460,368077,Leighton Bechdel,west-virginia-mountaineers,Big 12,W VIRGINIA,S98,P,2024,2,0.0,2,0,0,0,40.7,,,53.9,,,2,0-0
173188,412662,Macguire Moss,west-virginia-mountaineers,Big 12,W VIRGINIA,S38,LS,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
97151,348857,Michael Hayes,west-virginia-mountaineers,Big 12,W VIRGINIA,S22,K,2024,2,0.0,0,0,2,0,60.0,,,,,60.3,1,0-0
157363,393341,Nicco Marchiol,west-virginia-mountaineers,Big 12,W VIRGINIA,08,QB,2024,175,0.0003,27,80,68,0,60.1,65.6,,52.3,,60.0,48,0-0
173185,412658,Nick Krahe,west-virginia-mountaineers,Big 12,W VIRGINIA,52,G,2024,5,0.0,0,0,5,0,60.0,,,,,59.7,0,0-0
99421,348255,Nick Malone,west-virginia-mountaineers,Big 12,W VIRGINIA,58,T,2024,929,0.0013,0,0,450,479,83.7,,,,83.0,78.4,159,1-1
157362,386088,Oliver Straw,west-virginia-mountaineers,Big 12,W VIRGINIA,S41,P,2024,1,0.0,1,0,0,0,64.7,,,62.7,,,1,0-0
123418,349339,Preston Fox,west-virginia-mountaineers,Big 12,W VIRGINIA,29,WR,2024,364,0.0005,1,197,166,0,55.6,,54.4,57.9,,64.2,27,1-0
189925,428318,Ric'Darious Farmer,west-virginia-mountaineers,Big 12,W VIRGINIA,11,WR,2024,100,0.0001,2,60,38,0,55.8,,56.7,53.7,,62.0,5,0-0
173178,412652,Rodney Gallagher III,west-virginia-mountaineers,Big 12,W VIRGINIA,24,WR,2024,481,0.0007,16,274,189,2,57.5,,57.2,65.3,74.3,47.2,44,0-0
123423,349348,Sean Martin,west-virginia-mountaineers,Big 12,W VIRGINIA,D05,ED,2024,2,0.0,0,0,2,0,60.0,,,,,60.3,0,0-0
157360,412666,Sullivan Weidman,west-virginia-mountaineers,Big 12,W VIRGINIA,56,G,2024,35,0.0001,0,0,23,12,63.8,,,,15.7,71.9,12,0-0
173463,406550,TJ Crandall,west-virginia-mountaineers,Big 12,W VIRGINIA,D23,CB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
144783,361992,Tomas Rimac,west-virginia-mountaineers,Big 12,W VIRGINIA,55,G,2024,937,0.0014,0,0,458,479,78.5,,,,82.3,77.2,187,5-0
189923,0,Trae'von Dunbar,west-virginia-mountaineers,Big 12,W VIRGINIA,23,HB,2024,3,0.0,0,1,1,1,60.0,,60.0,,70.0,60.0,0,0-0
176206,406777,Traylon Ray,west-virginia-mountaineers,Big 12,W VIRGINIA,07,WR,2024,422,0.0006,1,229,192,0,70.5,58.1,69.2,63.4,,70.1,47,0-0
157359,393340,Trey Lathan,west-virginia-mountaineers,Big 12,W VIRGINIA,D04,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
144786,368318,Treylan Davis,west-virginia-mountaineers,Big 12,W VIRGINIA,81,TE,2024,335,0.0005,0,74,224,37,57.8,,54.8,,33.3,66.3,106,1-0
151205,373559,Tyrin Bradley,west-virginia-mountaineers,Big 12,W VIRGINIA,D08,ED,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
173174,412648,Will Dixon,west-virginia-mountaineers,Big 12,W VIRGINIA,86,TE,2024,1,0.0,0,1,0,0,58.0,,59.5,,,,0,0-0
144785,368073,Wyatt Milum,west-virginia-mountaineers,Big 12,W VIRGINIA,74,T,2024,706,0.001,0,1,349,356,91.7,,64.3,,92.6,89.7,138,3-1
163939,405994,Xavier Bausley,west-virginia-mountaineers,Big 12,W VIRGINIA,78,T,2024,25,0.0,0,0,19,6,70.7,,,,77.7,67.4,3,0-0
158212,394227,Aidan Laughery,illinois-fighting-illini,Big Ten,ILLINOIS,21,HB,2024,223,0.0003,99,73,11,40,76.6,,59.1,78.9,42.9,57.7,58,0-0
175953,428266,Alex Capka-Jones,illinois-fighting-illini,Big Ten,ILLINOIS,15,WR,2024,109,0.0002,0,57,52,0,54.3,,53.8,,,59.7,6,0-0
183507,428270,Angelo McCullom,illinois-fighting-illini,Big Ten,ILLINOIS,D44,DI,2024,1,0.0,0,0,0,1,60.0,,,,20.9,,1,0-0
158207,394225,Ashton Hollins,illinois-fighting-illini,Big Ten,ILLINOIS,02,WR,2024,36,0.0001,0,14,22,0,69.1,,66.5,,,72.5,4,0-0
183503,437137,Brandon Hansen,illinois-fighting-illini,Big Ten,ILLINOIS,66,T,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
174027,408035,Brandon Henderson,illinois-fighting-illini,Big Ten,ILLINOIS,75,G,2024,380,0.0005,0,1,192,187,66.7,,88.2,,54.5,65.9,85,1-0
183515,428264,Ca'Lil Valentine,illinois-fighting-illini,Big Ten,ILLINOIS,05,HB,2024,101,0.0001,53,37,5,6,71.2,,52.8,73.5,26.4,57.9,28,0-0
153526,361469,Carson Goda,illinois-fighting-illini,Big Ten,ILLINOIS,84,TE,2024,202,0.0003,0,52,139,11,53.4,,60.5,,67.6,45.2,40,0-0
158214,429465,Clayton Leonard,illinois-fighting-illini,Big Ten,ILLINOIS,41,TE,2024,1,0.0,0,0,1,0,60.0,,,,,59.9,1,0-0
175954,429456,Collin Dixon,illinois-fighting-illini,Big Ten,ILLINOIS,17,WR,2024,329,0.0005,0,215,114,0,64.1,,63.7,,,66.5,30,1-0
175956,443636,Dezmond Schuster,illinois-fighting-illini,Big Ten,ILLINOIS,63,T,2024,12,0.0,0,0,12,0,72.9,,,,,70.5,3,0-0
158213,428265,Donovan Leary,illinois-fighting-illini,Big Ten,ILLINOIS,10,QB,2024,16,0.0,0,6,10,0,71.1,70.5,,,,60.0,1,0-0
158198,385633,Hank Beatty,illinois-fighting-illini,Big Ten,ILLINOIS,80,WR,2024,220,0.0003,1,155,63,1,74.1,,73.7,62.8,63.9,60.2,30,0-0
158199,385554,Henry Boyer,illinois-fighting-illini,Big Ten,ILLINOIS,88,TE,2024,135,0.0002,0,29,101,5,49.7,,47.6,,13.7,60.6,36,0-0
129425,351354,Hugh Robertson,illinois-fighting-illini,Big Ten,ILLINOIS,S19,P,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
158229,385541,Hunter Whitenack,illinois-fighting-illini,Big Ten,ILLINOIS,71,G,2024,38,0.0001,0,0,21,17,57.3,,,,27.7,60.7,6,0-0
157231,387050,J.C. Davis,illinois-fighting-illini,Big Ten,ILLINOIS,74,T,2024,824,0.0012,0,0,380,444,69.2,,,,73.1,63.7,145,4-0
189663,434058,Jake Furtney,illinois-fighting-illini,Big Ten,ILLINOIS,39,TE,2024,4,0.0,0,1,2,1,60.4,,59.6,,63.9,60.0,0,0-0
158211,385638,James Kreutz,illinois-fighting-illini,Big Ten,ILLINOIS,D41,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
158194,429440,Jordan Anderson,illinois-fighting-illini,Big Ten,ILLINOIS,23,HB,2024,22,0.0,6,4,9,3,58.5,,55.4,63.4,20.4,55.1,6,0-0
144808,385546,Josh Gesky,illinois-fighting-illini,Big Ten,ILLINOIS,73,G,2024,813,0.0012,0,0,372,441,61.1,,,,65.7,57.3,172,2-0
144805,378668,Josh Kreutz,illinois-fighting-illini,Big Ten,ILLINOIS,64,C,2024,824,0.0012,0,0,380,444,65.4,,,,64.1,63.3,184,0-0
144799,361646,Josh McCray,illinois-fighting-illini,Big Ten,ILLINOIS,06,HB,2024,348,0.0005,118,116,27,87,82.9,,59.5,84.5,78.9,62.2,79,0-0
174024,411895,Kaden Feagin,illinois-fighting-illini,Big Ten,ILLINOIS,03,HB,2024,169,0.0002,66,45,12,46,76.3,,66.7,75.4,64.2,67.0,43,0-0
174035,415592,Kenari Wilcher,illinois-fighting-illini,Big Ten,ILLINOIS,07,WR,2024,55,0.0001,0,39,16,0,54.1,,55.9,,,42.9,4,0-0
144818,377096,Kenenna Odeluga,illinois-fighting-illini,Big Ten,ILLINOIS,D39,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
144952,366337,Kevin Wigenton II,illinois-fighting-illini,Big Ten,ILLINOIS,78,G,2024,36,0.0001,0,0,21,15,54.8,,,,62.7,52.7,11,0-0
158218,446938,Kirkland Michaux,illinois-fighting-illini,Big Ten,ILLINOIS,12,QB,2024,1,0.0,1,0,0,0,60.0,,,60.0,,,0,0-0
144823,394242,Lane Hansen,illinois-fighting-illini,Big Ten,ILLINOIS,S36,LS,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
146802,362927,Luke Altmyer,illinois-fighting-illini,Big Ten,ILLINOIS,09,QB,2024,822,0.0012,41,443,338,0,76.4,74.7,,63.6,,60.1,234,2-0
144819,359519,Luke Zardzin,illinois-fighting-illini,Big Ten,ILLINOIS,D42,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
162779,391532,Magnus Moller,illinois-fighting-illini,Big Ten,ILLINOIS,56,T,2024,9,0.0,0,0,6,3,61.8,,,,73.4,59.9,2,0-0
175952,408032,Malik Elzy,illinois-fighting-illini,Big Ten,ILLINOIS,08,WR,2024,137,0.0002,0,72,65,0,63.0,,63.1,,,57.8,11,0-0
167108,387287,Melvin Priestly,illinois-fighting-illini,Big Ten,ILLINOIS,58,T,2024,826,0.0012,0,0,381,445,61.4,,,,63.8,59.7,148,4-1
144800,368432,Pat Bryant,illinois-fighting-illini,Big Ten,ILLINOIS,13,WR,2024,672,0.001,5,378,288,1,85.2,,86.0,60.3,62.6,71.1,74,1-0
101501,339998,Ryan Meed,illinois-fighting-illini,Big Ten,ILLINOIS,D34,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
174029,428272,TJ McMillen,illinois-fighting-illini,Big Ten,ILLINOIS,55,C,2024,29,0.0,0,0,20,9,63.7,,,,76.3,61.0,7,0-0
146008,361684,Tanner Arkin,illinois-fighting-illini,Big Ten,ILLINOIS,85,TE,2024,748,0.0011,1,273,359,115,64.8,,51.1,68.0,60.0,76.8,162,1-1
183504,428267,Tanner Heckel,illinois-fighting-illini,Big Ten,ILLINOIS,D16,CB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
144814,368436,Tyler Strain,illinois-fighting-illini,Big Ten,ILLINOIS,D20,CB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
97620,325543,Zakhari Franklin,illinois-fighting-illini,Big Ten,ILLINOIS,04,WR,2024,629,0.0009,0,358,271,0,77.8,,77.4,,,70.9,77,0-0
158202,385544,Zy Crisler,illinois-fighting-illini,Big Ten,ILLINOIS,72,G,2024,460,0.0007,0,0,211,249,50.9,,,,53.8,48.1,93,1-0
193152,428514,Adedamola Ajani,indiana-hoosiers,Big Ten,INDIANA,72,G,2024,39,0.0001,0,0,34,5,65.7,,,,24.3,66.9,13,0-0
156725,386843,Aiden Fisher,indiana-hoosiers,Big Ten,INDIANA,D04,LB,2024,2,0.0,0,0,2,0,60.0,,,,,60.0,0,0-0
188673,431557,Alberto Mendoza,indiana-hoosiers,Big Ten,INDIANA,16,QB,2024,14,0.0,2,2,10,0,52.7,61.0,,53.6,,60.0,0,0-0
146930,360561,Andison Coby,indiana-hoosiers,Big Ten,INDIANA,00,WR,2024,114,0.0002,0,50,64,0,56.4,,55.8,,,60.1,9,0-0
175982,428522,Austin Barrett,indiana-hoosiers,Big Ten,INDIANA,73,T,2024,49,0.0001,0,0,42,7,69.2,,,,77.9,65.9,14,0-0
188670,428537,Austin Leibfried,indiana-hoosiers,Big Ten,INDIANA,70,G,2024,49,0.0001,0,0,42,7,70.1,,,,80.1,68.6,13,0-0
173387,412411,Brady Simmons,indiana-hoosiers,Big Ten,INDIANA,81,WR,2024,12,0.0,0,3,9,0,57.6,,59.1,,,54.5,1,0-0
156401,391919,Bray Lynch,indiana-hoosiers,Big Ten,INDIANA,74,G,2024,830,0.0012,0,0,409,421,69.0,,,,72.4,67.1,189,4-1
156394,408014,Brody Foley,indiana-hoosiers,Big Ten,INDIANA,86,TE,2024,13,0.0,0,0,13,0,74.1,,,,,72.7,5,0-0
